Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
01/10/2021;1.74;1.74;1.74;1.74;1.74;136752;237948.48;30/09/2021;1.75
30/09/2021;1.75;1.75;1.75;1.75;1.750296803652968;35040;61330.4;29/09/2021;1.76
29/09/2021;1.76;1.76;1.76;1.76;1.76;21047;37042.72;27/09/2021;1.75
28/09/2021;;;;;1.75;431;754.25;27/09/2021;1.75
27/09/2021;1.8;1.75;1.8;1.74;1.752498876312671;97892;171555.62;24/09/2021;1.73
24/09/2021;1.71;1.73;1.73;1.71;1.7270877692718534;28085;48505.26;23/09/2021;1.72
23/09/2021;1.8;1.72;1.8;1.71;1.7192884567081703;55738;95829.7;22/09/2021;1.69
22/09/2021;1.69;1.69;1.69;1.65;1.6831471646393696;23348;39298.12;20/09/2021;1.69
21/09/2021;;;;;;;;20/09/2021;1.69
20/09/2021;1.7;1.69;1.72;1.69;1.704053748870822;44280;75455.5;17/09/2021;1.7
17/09/2021;1.7;1.7;1.7;1.7;1.7;34020;57834;16/09/2021;1.7
16/09/2021;1.7;1.7;1.7;1.69;1.6940973938255741;30351;51417.55;14/09/2021;1.69
15/09/2021;;;;;;;;14/09/2021;1.69
14/09/2021;1.7;1.69;1.7;1.69;1.690793910468748;73963;125056.19;13/09/2021;1.69
13/09/2021;1.69;1.69;1.69;1.69;1.69;14206;24008.14;09/09/2021;1.69
10/09/2021;;;;;;;;09/09/2021;1.69
09/09/2021;1.69;1.69;1.7;1.69;1.6938866729470246;798256;1352155.2;08/09/2021;1.69
08/09/2021;1.7;1.69;1.7;1.69;1.6906522580645162;62000;104820.44;07/09/2021;1.7
07/09/2021;1.7;1.7;1.7;1.7;1.7000000000000002;452934;769987.8;03/09/2021;1.7
06/09/2021;;;;;1.9;500;950;03/09/2021;1.7
03/09/2021;1.69;1.7;1.7;1.69;1.6966667893419698;27172;46101.83;02/09/2021;1.7
02/09/2021;1.7;1.7;1.7;1.7;1.7016809547823162;23796;40493.2;01/09/2021;1.7
01/09/2021;1.72;1.7;1.72;1.64;1.6589819427677555;117626;195139.41;31/08/2021;1.72
31/08/2021;1.64;1.72;1.72;1.64;1.7167570888339772;219747;377252.22;25/08/2021;1.64
27/08/2021;;;;;1.64;500;820;25/08/2021;1.64
26/08/2021;;;;;;;;25/08/2021;1.64
25/08/2021;1.64;1.64;1.64;1.64;1.6399918611181197;122867;201500.88;24/08/2021;1.64
24/08/2021;1.62;1.64;1.64;1.62;1.6322481122436265;80254;130994.44;23/08/2021;1.54
23/08/2021;1.5;1.54;1.54;1.5;1.521493406957878;111557;169733.24;20/08/2021;1.5
20/08/2021;1.49;1.5;1.5;1.47;1.497455549403224;195048;292075.71;19/08/2021;1.5
19/08/2021;1.5;1.5;1.5;1.49;1.4989987885341263;499395;748592.5;18/08/2021;1.52
18/08/2021;1.53;1.52;1.53;1.52;1.5297088180399157;628473;961380.69;17/08/2021;1.57
17/08/2021;1.57;1.57;1.57;1.55;1.5586644263409941;702874;1095544.7;16/08/2021;1.57
16/08/2021;1.57;1.57;1.57;1.5;1.5595264372993973;355180;553912.6;13/08/2021;1.58
13/08/2021;1.56;1.58;1.58;1.56;1.5623715753424658;116800;182485;12/08/2021;1.58
12/08/2021;1.58;1.58;1.58;1.56;1.573061879498449;83501;131352.24;11/08/2021;1.6
11/08/2021;1.6;1.6;1.6;1.6;1.6002641268748117;511118;817923.8;10/08/2021;1.62
10/08/2021;1.62;1.62;1.62;1.62;1.619964076256629;854588;1384401.86;09/08/2021;1.6
09/08/2021;1.61;1.6;1.61;1.6;1.6046888996489528;33044;53025.34;06/08/2021;1.64
06/08/2021;1.64;1.64;1.64;1.64;1.6400000000000001;529520;868412.8;05/08/2021;1.64
05/08/2021;1.7;1.64;1.7;1.64;1.642039043464427;238862;392220.73;04/08/2021;1.7
04/08/2021;1.72;1.7;1.72;1.7;1.7077839843899452;209096;357090.8;03/08/2021;1.73
03/08/2021;1.76;1.73;1.76;1.72;1.7566260508661264;2270627;3988642.54;02/08/2021;1.79
02/08/2021;1.8;1.79;1.8;1.76;1.7744749590677067;207660;368487.47;30/07/2021;1.8
30/07/2021;1.8;1.8;1.8;1.7;1.784271634907149;41195;73503.07;27/07/2021;1.95
27/07/2021;1.94;1.95;1.95;1.93;1.9310561413913765;421525;813988.44;26/07/2021;1.94
26/07/2021;1.93;1.94;1.95;1.93;1.9303748780552115;758540;1464266.56;23/07/2021;1.9
23/07/2021;1.9;1.9;1.91;1.9;1.9012363782274118;755133;1435686.33;22/07/2021;1.9
22/07/2021;1.9;1.9;1.9;1.89;1.8993942090266582;394476;749265.43;21/07/2021;1.9
21/07/2021;1.83;1.9;1.91;1.83;1.8600838698094333;77978;145045.62;20/07/2021;1.83
20/07/2021;1.8;1.83;1.85;1.8;1.8044842959675322;100038;180517;19/07/2021;1.8
19/07/2021;1.8;1.8;1.8;1.8;1.8014510799008616;33892;61054.78;16/07/2021;1.8
16/07/2021;1.85;1.8;1.85;1.8;1.8300965443261052;26102;47769.18;15/07/2021;1.85
15/07/2021;1.85;1.85;1.85;1.85;1.8451782121299225;6958;12838.75;14/07/2021;1.86
14/07/2021;1.81;1.86;1.86;1.8;1.843818130585299;49684;91608.26;13/07/2021;1.81
13/07/2021;1.8;1.81;1.81;1.8;1.8063591861426964;161994;292619.35;12/07/2021;1.81
12/07/2021;1.83;1.81;1.83;1.81;1.8265440130107744;49190;89847.7;09/07/2021;1.87
09/07/2021;1.84;1.87;1.87;1.83;1.8443428828727417;71068;131073.76;08/07/2021;1.85
08/07/2021;1.9;1.85;1.9;1.85;1.862090489120852;56714;105606.6;07/07/2021;1.88
07/07/2021;1.9;1.88;1.9;1.88;1.8883102493074793;7220;13633.6;06/07/2021;1.9
06/07/2021;1.9;1.9;1.9;1.9;1.9;13800;26220;05/07/2021;1.83
05/07/2021;1.83;1.83;1.83;1.83;1.83;16780;30707.4;02/07/2021;1.83
02/07/2021;1.85;1.83;1.85;1.83;1.8417550442021868;62101;114374.83;01/07/2021;1.88
01/07/2021;1.92;1.88;1.92;1.88;1.9172258867985283;211181;404881.68;30/06/2021;1.92
30/06/2021;1.92;1.92;1.92;1.9;1.9196317583213593;168422;323308.22;28/06/2021;1.91
28/06/2021;1.86;1.91;1.91;1.86;1.9087219109328943;376570;718767.41;25/06/2021;1.85
25/06/2021;1.85;1.85;1.85;1.85;1.8499999999999999;8173;15120.05;24/06/2021;1.85
24/06/2021;1.85;1.85;1.85;1.85;1.85;184510;341343.5;23/06/2021;1.85
23/06/2021;1.92;1.92;1.92;1.92;1.9200291193719534;343414;659364.88;22/06/2021;1.92
22/06/2021;1.92;1.92;1.93;1.92;1.9203841782223232;61586;118268.78;21/06/2021;1.92
21/06/2021;1.9;1.92;1.92;1.9;1.9151531463398357;89914;172199.08;18/06/2021;1.9
18/06/2021;1.93;1.9;1.93;1.9;1.9165516422806335;231690;444045.85;17/06/2021;1.93
17/06/2021;1.9;1.93;1.93;1.9;1.9283427703355889;123097;237373.21;16/06/2021;1.94
16/06/2021;1.93;1.94;1.94;1.93;1.9320819631659507;101265;195652.28;15/06/2021;1.96
15/06/2021;1.98;1.96;1.98;1.94;1.9631606057014706;329073;646023.15;11/06/2021;1.98
14/06/2021;;;;;1.96;5000;9800;11/06/2021;1.98
11/06/2021;1.98;1.98;1.98;1.98;1.9800000000000002;5715;11315.7;10/06/2021;2
10/06/2021;1.9;2;2;1.9;1.9038588102837177;413897;788001.45;09/06/2021;1.89
09/06/2021;2;1.89;2;1.89;1.9127614780979152;34152;65324.63;08/06/2021;1.96
08/06/2021;1.9;1.96;2.01;1.9;1.9330325461439266;259785;502172.86;07/06/2021;1.85
07/06/2021;2.1;1.85;2.1;1.85;1.8513675915556822;4225516;7822983.38;04/06/2021;2.1
04/06/2021;2.05;2.1;2.1;2.05;2.099070253798796;1514822;3179717.8;03/06/2021;1.99
03/06/2021;2.02;1.99;2.02;1.99;2.012405671094685;330095;664285.05;02/06/2021;2.02
02/06/2021;2;2.02;2.02;2;2.0189898252973593;76759;154975.64;01/06/2021;2.02
01/06/2021;2.1;2.02;2.1;2.02;2.089742560848684;79747;166650.7;31/05/2021;2.1
31/05/2021;2.1;2.1;2.1;2.09;2.0998973521521056;214325;450060.5;28/05/2021;2.12
28/05/2021;1.97;2.12;2.12;1.97;2.1189479186865054;15187885;32182337.31;27/05/2021;1.9
27/05/2021;1.98;1.9;1.98;1.88;1.8992366285336506;1612426;3062378.52;26/05/2021;1.95
26/05/2021;2;1.95;2;1.95;1.9738372588127198;89246;176157.08;25/05/2021;1.99
25/05/2021;2;1.99;2;1.98;1.9986945800538012;361332;722192.31;24/05/2021;2
24/05/2021;1.99;2;2;1.99;1.9959044595898296;160665;320671.99;21/05/2021;2.07
21/05/2021;2.05;2.07;2.07;2.01;2.0646240778761906;335096;691847.27;20/05/2021;2.15
20/05/2021;2.15;2.15;2.15;2.15;2.149762812204585;233781;502573.7;18/05/2021;2.17
19/05/2021;;;;;2.17;67;145.39;18/05/2021;2.17
18/05/2021;2.17;2.17;2.17;2.17;2.17032371945911;125201;271726.7;17/05/2021;2.18
17/05/2021;2.18;2.18;2.18;2.17;2.1795598156512543;261027;568923.96;12/05/2021;2.23
14/05/2021;;;;;2.21;1000;2210;12/05/2021;2.23
13/05/2021;;;;;;;;12/05/2021;2.23
12/05/2021;2.1;2.23;2.23;2.1;2.19623115464707;488383;1072601.96;11/05/2021;2.1
11/05/2021;2.11;2.1;2.11;2.1;2.108348067957742;306308;645803.88;10/05/2021;2.12
10/05/2021;2.06;2.12;2.12;2.06;2.0879384401910253;580866;1212812.45;07/05/2021;2.05
07/05/2021;2.06;2.05;2.06;2.02;2.0575285514886508;593927;1222021.76;06/05/2021;2.06
06/05/2021;2.05;2.06;2.06;2.05;2.05912755561716;288580;594223.03;05/05/2021;2.06
05/05/2021;2.05;2.06;2.06;2;2.0332105184873015;322708;656133.3;04/05/2021;2.07
04/05/2021;2.07;2.07;2.07;2.05;2.063977480124973;193962;400333.2;03/05/2021;2.07
03/05/2021;2.08;2.07;2.09;2.06;2.0740466909935313;192928;400141.68;30/04/2021;2.06
30/04/2021;2.02;2.06;2.1;2.02;2.0602358302477928;70220;144669.76;29/04/2021;2
29/04/2021;2.02;2;2.02;2;2.0087471181081615;30362;60989.58;28/04/2021;2.01
28/04/2021;1.92;2.01;2.01;1.92;1.9691697611857424;940103;1851222.4;27/04/2021;1.92
27/04/2021;2.02;1.92;2.02;1.92;1.9303790250035509;190093;366951.54;26/04/2021;2.02
26/04/2021;2.01;2.02;2.02;1.9;1.955580103777379;509745;996847.18;23/04/2021;2.04
23/04/2021;1.98;2.04;2.05;1.92;1.9854692707725428;771090;1530975.5;22/04/2021;2.02
22/04/2021;2.19;2.02;2.19;1.98;2.0954895786209757;848832;1778718.61;21/04/2021;2.23
21/04/2021;2.05;2.23;2.23;1.98;2.0101900337923237;988982;1988041.76;20/04/2021;2.05
20/04/2021;2.23;2.05;2.25;1.99;2.137852503708708;793403;1696178.59;19/04/2021;2.23
19/04/2021;2.3;2.23;2.3;2.18;2.246200708064668;371435;834317.56;16/04/2021;2.39
16/04/2021;2.39;2.39;2.39;2.39;2.3906731848052574;218365;522039.35;15/04/2021;2.45
15/04/2021;2.4;2.45;2.45;2.4;2.4069068641412703;175550;422532.5;14/04/2021;2.36
14/04/2021;2.43;2.41;2.43;2.41;2.4106397215931628;312636;753652.76;13/04/2021;2.43
13/04/2021;2.45;2.43;2.45;2.43;2.4359000529220536;52908;128878.6;12/04/2021;2.45
12/04/2021;2.42;2.45;2.45;2.4;2.442939962618438;370236;904464.32;09/04/2021;2.43
09/04/2021;2.48;2.43;2.48;2.43;2.4637438392912845;32058;78982.7;08/04/2021;2.48
08/04/2021;2.51;2.48;2.51;2.48;2.490007294657346;256352;638318.35;07/04/2021;2.51
07/04/2021;2.51;2.51;2.51;2.51;2.5098147224050575;326645;819818.43;06/04/2021;2.47
06/04/2021;2.47;2.47;2.47;2.47;2.47;22494;55560.18;05/04/2021;2.42
05/04/2021;2.42;2.42;2.42;2.42;2.4200857799686615;349732;846381.44;31/03/2021;2.42
31/03/2021;2.43;2.42;2.43;2.42;2.4208696804665286;41498;100461.25;30/03/2021;2.43
30/03/2021;2.42;2.43;2.46;2.41;2.420412536491234;242524;587008.13;29/03/2021;2.42
29/03/2021;2.45;2.42;2.45;2.41;2.4183580560618356;225501;545342.16;26/03/2021;2.45
26/03/2021;2.45;2.45;2.45;2.45;2.4499999999999997;88607;217087.15;25/03/2021;2.45
25/03/2021;2.4;2.45;2.45;2.4;2.4184220320059544;34931;84477.9;24/03/2021;2.42
24/03/2021;2.42;2.42;2.42;2.42;2.42;263603;637919.26;23/03/2021;2.42
23/03/2021;2.42;2.42;2.43;2.42;2.4208965369156337;298058;721567.58;22/03/2021;2.46
22/03/2021;2.46;2.46;2.46;2.46;2.464140215291195;7246;17855.16;19/03/2021;2.42
19/03/2021;2.43;2.42;2.45;2.42;2.426299051911058;352815;856034.7;18/03/2021;2.43
18/03/2021;2.43;2.43;2.43;2.43;2.43;24031;58395.33;17/03/2021;2.43
17/03/2021;2.4;2.43;2.43;2.4;2.426760069796602;342137;830284.41;16/03/2021;2.4
16/03/2021;2.4;2.4;2.42;2.4;2.4002367900737602;168926;405462.4;15/03/2021;2.4
15/03/2021;2.43;2.4;2.43;2.4;2.4260361858854678;176754;428811.6;12/03/2021;2.4
12/03/2021;2.4;2.4;2.41;2.4;2.4080327805029977;282546;680380.03;11/03/2021;2.4
11/03/2021;2.34;2.4;2.4;2.34;2.3657780987607655;222234;525756.33;10/03/2021;2.35
10/03/2021;2.38;2.35;2.38;2.35;2.3757600019912712;241052;572681.7;09/03/2021;2.38
09/03/2021;2.39;2.38;2.4;2.38;2.387663429105023;314846;751746.28;08/03/2021;2.39
08/03/2021;2.38;2.39;2.39;2.38;2.381057398624684;170579;406158.39;05/03/2021;2.4
05/03/2021;2.41;2.4;2.41;2.4;2.4001495105010595;217978;523179.79;04/03/2021;2.41
04/03/2021;2.44;2.41;2.44;2.41;2.4215418502202644;22700;54969;03/03/2021;2.45
03/03/2021;2.48;2.45;2.48;2.45;2.468303919321568;21815;53846.05;02/03/2021;2.47
02/03/2021;2.46;2.47;2.47;2.46;2.466044648348543;60159;148354.78;01/03/2021;2.47
01/03/2021;2.47;2.47;2.49;2.47;2.4722883690334254;24323;60133.47;26/02/2021;2.47
26/02/2021;2.48;2.47;2.49;2.47;2.4876602573165556;70730;175952.21;25/02/2021;2.49
25/02/2021;2.49;2.49;2.49;2.49;2.4897858069242726;202014;502971.59;24/02/2021;2.46
24/02/2021;2.43;2.46;2.5;2.43;2.4467779186774217;340668;833538.94;23/02/2021;2.45
23/02/2021;2.46;2.45;2.46;2.45;2.4533565799025197;38572;94630.87;22/02/2021;2.46
22/02/2021;2.5;2.46;2.5;2.46;2.473417721518987;17696;43769.6;19/02/2021;2.51
19/02/2021;2.52;2.51;2.52;2.51;2.513119681824083;84733;212944.17;18/02/2021;2.6
18/02/2021;2.51;2.6;2.6;2.49;2.5935075267182306;5327355;13816535.29;17/02/2021;2.51
17/02/2021;2.49;2.51;2.51;2.49;2.5072416317417323;54641;136998.19;16/02/2021;2.49
16/02/2021;2.48;2.49;2.51;2.48;2.508070528206901;205393;515140.13;15/02/2021;2.48
15/02/2021;2.5;2.48;2.5;2.48;2.487643959352653;45169;112364.39;12/02/2021;2.5
12/02/2021;2.5;2.5;2.5;2.45;2.462667412194583;384515;946932.56;11/02/2021;2.5
11/02/2021;2.49;2.5;2.5;2.49;2.497317889242121;101916;254516.65;10/02/2021;2.49
10/02/2021;2.46;2.49;2.49;2.46;2.4782698524522164;151883;376407.06;09/02/2021;2.46
09/02/2021;2.44;2.46;2.46;2.43;2.4447379829876734;139781;341727.92;08/02/2021;2.43
08/02/2021;2.43;2.43;2.44;2.43;2.431836915318204;59883;145625.69;05/02/2021;2.43
05/02/2021;2.4;2.43;2.44;2.4;2.4299072187275432;203166;493674.53;04/02/2021;2.4
04/02/2021;2.38;2.4;2.4;2.38;2.3981023421052634;380000;911278.89;03/02/2021;2.4
03/02/2021;2.4;2.4;2.4;2.39;2.395126611149934;206064;493549.37;01/02/2021;2.4
02/02/2021;;;;;;;;01/02/2021;2.4
01/02/2021;2.4;2.4;2.4;2.4;2.4013786969090503;4497;10799;29/01/2021;2.45
29/01/2021;2.45;2.45;2.45;2.43;2.4451036514500393;36999;90466.39;28/01/2021;2.45
28/01/2021;2.31;2.45;2.45;2.31;2.4438311336386245;4444935;10862670.54;27/01/2021;2.31
27/01/2021;2.31;2.31;2.32;2.28;2.310168788231034;419816;969845.82;26/01/2021;2.31
26/01/2021;2.29;2.31;2.31;2.29;2.2906298533218292;201666;461942.16;25/01/2021;2.29
25/01/2021;2.28;2.29;2.3;2.25;2.291028187952991;240209;550325.59;22/01/2021;2.27
22/01/2021;2.28;2.27;2.28;2.27;2.2710415088622935;52808;119929.16;21/01/2021;2.28
21/01/2021;2.3;2.28;2.3;2.26;2.271361584404168;193385;439247.26;20/01/2021;2.3
20/01/2021;2.3;2.3;2.3;2.3;2.3;31458;72353.4;19/01/2021;2.31
19/01/2021;2.31;2.31;2.31;2.31;2.3100541932714496;37274;86104.96;18/01/2021;2.3
18/01/2021;2.3;2.3;2.31;2.3;2.3042724899121767;50556;116494.8;15/01/2021;2.32
15/01/2021;2.3;2.32;2.32;2.25;2.299773931379755;757823;1742821.58;14/01/2021;2.36
14/01/2021;2.36;2.36;2.36;2.36;2.36;753720;1778779.2;13/01/2021;2.33
13/01/2021;2.33;2.33;2.33;2.32;2.329889517373099;204195;475751.79;12/01/2021;2.3
12/01/2021;2.3;2.3;2.3;2.24;2.2934804622859817;303362;695754.82;11/01/2021;2.24
11/01/2021;2.28;2.24;2.28;2.24;2.250403043303206;360135;810448.9;08/01/2021;2.27
08/01/2021;2.27;2.27;2.27;2.26;2.263318021455828;138890;314352.24;07/01/2021;2.26
07/01/2021;2.25;2.26;2.26;2.24;2.2496351546262963;176102;396165.25;06/01/2021;2.24
06/01/2021;2.23;2.24;2.25;2.23;2.2371019501980474;39637;88672.01;05/01/2021;2.25
05/01/2021;2.24;2.25;2.25;2.24;2.2463418919612166;77972;175151.77;04/01/2021;2.24
04/01/2021;2.2;2.24;2.24;2.19;2.2091947044769102;25531;56402.95;31/12/2020;2.17
31/12/2020;2.19;2.17;2.19;2.17;2.171434666666667;150000;325715.2;29/12/2020;2.17
30/12/2020;;;;;2.181866612444083;2459;5365.21;29/12/2020;2.17
29/12/2020;2.17;2.17;2.17;2.15;2.169008110713535;413897;897745.95;28/12/2020;2.17
28/12/2020;2.18;2.17;2.18;2.17;2.172790030254192;70734;153690.13;24/12/2020;2.17
24/12/2020;2.17;2.17;2.17;2.17;2.17;6967;15118.39;23/12/2020;2.2
23/12/2020;2.2;2.2;2.21;2.2;2.2001739130434785;516350;1136059.8;22/12/2020;2.19
22/12/2020;2.19;2.19;2.2;2.19;2.190048285448118;3106526;6803441.94;21/12/2020;2.17
21/12/2020;2.2;2.17;2.2;2.15;2.1686182692749583;1631975;3539130.8;18/12/2020;2.2
18/12/2020;2.23;2.2;2.23;2.2;2.2125602053230673;120006;265520.5;17/12/2020;2.23
17/12/2020;2.23;2.23;2.23;2.2;2.226705099470875;129837;289108.71;16/12/2020;2.25
16/12/2020;2.23;2.25;2.25;2.23;2.242928942807626;12694;28471.74;15/12/2020;2.28
15/12/2020;2.28;2.28;2.28;2.28;2.2800000000000002;100994;230266.32;14/12/2020;2.28
14/12/2020;2.28;2.28;2.28;2.28;2.2800000000000002;221340;504655.2;11/12/2020;2.28
11/12/2020;2.3;2.28;2.3;2.28;2.296401699029126;227424;522256.86;10/12/2020;2.3
10/12/2020;2.31;2.3;2.31;2.3;2.30523135815342;140021;322780.8;09/12/2020;2.32
09/12/2020;2.32;2.32;2.34;2.31;2.3209913544882723;269157;624711.07;07/12/2020;2.3
07/12/2020;2.32;2.3;2.32;2.3;2.308398220244716;43152;99612;04/12/2020;2.3
04/12/2020;2.33;2.3;2.34;2.3;2.328073699186455;454062;1057089.8;03/12/2020;2.32
03/12/2020;2.3;2.32;2.32;2.3;2.3019390448040293;596799;1373794.92;02/12/2020;2.3
02/12/2020;2.34;2.3;2.34;2.3;2.32142768329302;397301;922305.54;01/12/2020;2.34
01/12/2020;2.3;2.34;2.34;2.3;2.312264427450697;262711;607457.3;30/11/2020;2.3
30/11/2020;2.26;2.3;2.35;2.26;2.303450813224734;197055;453906.5;27/11/2020;2.26
27/11/2020;2.25;2.26;2.26;2.24;2.2500927504388124;158382;356374.19;26/11/2020;2.24
26/11/2020;2.25;2.24;2.25;2.24;2.2417960505313084;109635;245779.31;25/11/2020;2.25
25/11/2020;2.25;2.25;2.25;2.24;2.247207105515072;4040636;9080145.93;24/11/2020;2.24
24/11/2020;2.2;2.24;2.25;2.17;2.1710440873082195;7712401;16743962.59;23/11/2020;2.14
23/11/2020;2.15;2.14;2.15;2.14;2.149883821326475;327771;704669.57;20/11/2020;2.15
20/11/2020;2.15;2.15;2.15;2.14;2.1453273172577068;563047;1207920.11;19/11/2020;2.15
19/11/2020;2.2;2.15;2.2;2.15;2.1587409644996662;570389;1231322.1;18/11/2020;2.14
18/11/2020;2.13;2.14;2.15;2.13;2.1412791097259376;3815005;8168990.51;17/11/2020;2.13
17/11/2020;2.15;2.13;2.15;2.13;2.1402212130690916;537084;1149478.57;16/11/2020;2.15
16/11/2020;2.15;2.15;2.15;2.15;2.150107719843179;422392;908188.3;13/11/2020;2.15
13/11/2020;2.2;2.15;2.22;2.15;2.176017369948763;391711;852369.94;12/11/2020;2.22
12/11/2020;2.22;2.22;2.23;2.22;2.229349597877456;241220;537763.71;11/11/2020;2.25
11/11/2020;2.3;2.25;2.3;2.24;2.2522510250753065;992610;2235606.89;10/11/2020;2.38
10/11/2020;2.38;2.38;2.38;2.38;2.2835125886091423;4091;9341.85;09/11/2020;2.4
09/11/2020;2.28;2.4;2.41;2.28;2.2999042525009146;79271;182315.71;06/11/2020;2.1
06/11/2020;2.09;2.1;2.1;2.09;2.09036176612327;60177;125791.7;05/11/2020;2.09
05/11/2020;2.05;2.09;2.1;2.05;2.0796320672352757;104231;216762.13;03/11/2020;2.03
04/11/2020;;;;;;;;03/11/2020;2.03
03/11/2020;2.05;2.03;2.05;2.03;2.0353345855834704;42590;86684.9;02/11/2020;2.03
02/11/2020;2.05;2.03;2.05;2.03;2.0360263351889984;39339;80095.24;30/10/2020;2.06
30/10/2020;2.05;2.06;2.06;2.05;2.0598189641126523;828565;1706693.9;29/10/2020;2.05
29/10/2020;2.05;2.05;2.05;2.05;2.05;24220;49651;28/10/2020;2.05
28/10/2020;2;2.05;2.05;2;2.048343543876876;93694;191917.5;27/10/2020;2.1
27/10/2020;2.33;2.33;2.33;2.33;2.3297124298745553;134402;313118.01;26/10/2020;2.33
26/10/2020;2.35;2.33;2.35;2.33;2.335140974002197;68275;159431.75;23/10/2020;2.35
23/10/2020;2.35;2.35;2.35;2.35;2.35;95005;223261.75;22/10/2020;2.35
22/10/2020;2.35;2.35;2.35;2.35;2.35;27906;65579.1;21/10/2020;2.36
21/10/2020;2.36;2.36;2.36;2.35;2.359853048814819;142088;335306.8;20/10/2020;2.4
20/10/2020;2.4;2.4;2.4;2.4;2.3994921125559583;56292;135072.21;19/10/2020;2.37
19/10/2020;2.37;2.37;2.37;2.37;2.3698781379478433;82060;194472.2;16/10/2020;2.37
16/10/2020;2.35;2.37;2.37;2.35;2.3663326174310653;57736;136622.58;15/10/2020;2.35
15/10/2020;2.36;2.35;2.36;2.35;2.355918884948602;89108;209931.22;14/10/2020;2.33
14/10/2020;2.33;2.33;2.33;2.33;2.33;99438;231690.54;13/10/2020;2.33
13/10/2020;2.33;2.33;2.33;2.32;2.329773994505247;111015;258639.86;09/10/2020;2.33
12/10/2020;;;;;2.3200000000000003;987;2289.84;09/10/2020;2.33
09/10/2020;2.36;2.33;2.36;2.33;;56893;;08/10/2020;2.36
08/10/2020;2.38;2.36;2.38;2.36;2.36773256302521;47600;112704.07;07/10/2020;2.38
07/10/2020;2.38;2.38;2.38;2.38;2.38;125810;299427.8;06/10/2020;2.38
06/10/2020;2.4;2.38;2.4;2.38;2.391338049536098;125242;299495.96;05/10/2020;2.4
05/10/2020;2.4;2.4;2.4;2.4;2.4;33683;80839.2;02/10/2020;2.42
02/10/2020;2.42;2.42;2.42;2.42;2.42;41272;99878.24;30/09/2020;2.41
01/10/2020;;;;;;;;30/09/2020;2.41
30/09/2020;2.4;2.41;2.41;2.4;2.4082542056074767;13375;32210.4;29/09/2020;2.41
29/09/2020;2.38;2.41;2.41;2.38;2.4030348590944652;524110;1259454.6;25/09/2020;2.38
28/09/2020;;;;;2.38;110;261.8;25/09/2020;2.38
25/09/2020;2.39;2.38;2.39;2.38;2.3814120191066355;30984;73785.67;24/09/2020;2.35
24/09/2020;2.35;2.35;2.35;2.35;2.35;81022;190401.7;23/09/2020;2.33
23/09/2020;2.33;2.33;2.33;2.33;2.33;162430;378461.9;22/09/2020;2.33
22/09/2020;2.34;2.33;2.34;2.33;2.338784051797581;146725;343158.09;21/09/2020;2.34
21/09/2020;2.36;2.34;2.36;2.3;2.3273619884082595;72983;169857.86;18/09/2020;2.38
18/09/2020;2.38;2.38;2.38;2.36;2.3787961980184296;230827;549090.39;17/09/2020;2.39
17/09/2020;2.4;2.39;2.4;2.39;2.4090010984040835;15477;37284.11;16/09/2020;2.45
16/09/2020;2.45;2.45;2.45;2.45;2.45;9350;22907.5;15/09/2020;2.45
15/09/2020;2.45;2.45;2.45;2.45;2.4517661603673613;8493;20822.85;14/09/2020;2.45
14/09/2020;2.45;2.45;2.45;2.45;2.4499999999999997;3057;7489.65;11/09/2020;2.45
11/09/2020;2.48;2.45;2.48;2.45;2.456026849928081;250280;614694.4;10/09/2020;2.48
10/09/2020;2.44;2.48;2.48;2.44;2.4790741044139497;177007;438813.47;09/09/2020;2.44
09/09/2020;2.36;2.44;2.44;2.36;2.389572888619212;210952;504085.18;08/09/2020;2.36
08/09/2020;2.37;2.36;2.37;2.35;2.3578315739489355;54754;129100.71;04/09/2020;2.32
07/09/2020;;;;;2.3400000000000003;1010;2363.4;04/09/2020;2.32
04/09/2020;2.32;2.32;2.32;2.32;2.32;37000;85840;03/09/2020;2.32
03/09/2020;2.35;2.32;2.35;2.32;2.3386498274092733;85752;200543.9;02/09/2020;2.34
02/09/2020;2.35;2.34;2.35;2.33;2.338472143941036;69195;161810.58;01/09/2020;2.37
01/09/2020;2.38;2.37;2.38;2.37;2.376306907565429;41954;99695.58;31/08/2020;2.34
31/08/2020;2.35;2.34;2.35;2.32;2.334409928872115;55112;128654;28/08/2020;2.35
28/08/2020;2.39;2.35;2.39;2.35;2.357779479689856;84219;198569.83;27/08/2020;2.39
27/08/2020;2.43;2.39;2.43;2.38;2.3970545266035157;21219;50863.1;26/08/2020;2.43
26/08/2020;2.4;2.43;2.43;2.4;2.4183005696862714;12463;30139.28;25/08/2020;2.38
25/08/2020;2.36;2.38;2.38;2.36;2.365424036281179;22050;52157.6;24/08/2020;2.35
24/08/2020;2.38;2.35;2.38;2.3;2.3425067440126326;182384;427235.75;19/08/2020;2.4
21/08/2020;;;;;2.41;1303;3140.23;19/08/2020;2.4
20/08/2020;;;;;2.4099999999999997;174;419.34;19/08/2020;2.4
19/08/2020;2.4;2.4;2.4;2.4;2.4;33703;80887.2;18/08/2020;2.41
18/08/2020;2.4;2.41;2.45;2.4;2.4192887283917304;174181;421394.13;17/08/2020;2.38
